,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
24301,benchmark/refactory/data/question_4/code/correct/correct_4_346.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24302,benchmark/refactory/data/question_4/code/correct/correct_4_346.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24303,benchmark/refactory/data/question_4/code/correct/correct_4_346.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24304,benchmark/refactory/data/question_4/code/correct/correct_4_346.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24305,benchmark/refactory/data/question_4/code/correct/correct_4_346.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24306,benchmark/refactory/data/question_4/code/correct/correct_4_346.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24343,benchmark/refactory/data/question_4/code/correct/correct_4_293.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24344,benchmark/refactory/data/question_4/code/correct/correct_4_293.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24345,benchmark/refactory/data/question_4/code/correct/correct_4_293.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24346,benchmark/refactory/data/question_4/code/correct/correct_4_293.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24347,benchmark/refactory/data/question_4/code/correct/correct_4_293.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24348,benchmark/refactory/data/question_4/code/correct/correct_4_293.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24355,benchmark/refactory/data/question_4/code/correct/correct_4_265.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24356,benchmark/refactory/data/question_4/code/correct/correct_4_265.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24357,benchmark/refactory/data/question_4/code/correct/correct_4_265.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24358,benchmark/refactory/data/question_4/code/correct/correct_4_265.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24359,benchmark/refactory/data/question_4/code/correct/correct_4_265.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24360,benchmark/refactory/data/question_4/code/correct/correct_4_265.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24361,benchmark/refactory/data/question_4/code/correct/correct_4_266.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24362,benchmark/refactory/data/question_4/code/correct/correct_4_266.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24363,benchmark/refactory/data/question_4/code/correct/correct_4_266.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24364,benchmark/refactory/data/question_4/code/correct/correct_4_266.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24365,benchmark/refactory/data/question_4/code/correct/correct_4_266.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24366,benchmark/refactory/data/question_4/code/correct/correct_4_266.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24379,benchmark/refactory/data/question_4/code/correct/correct_4_310.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24380,benchmark/refactory/data/question_4/code/correct/correct_4_310.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24381,benchmark/refactory/data/question_4/code/correct/correct_4_310.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24382,benchmark/refactory/data/question_4/code/correct/correct_4_310.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24383,benchmark/refactory/data/question_4/code/correct/correct_4_310.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24384,benchmark/refactory/data/question_4/code/correct/correct_4_310.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24391,benchmark/refactory/data/question_4/code/correct/correct_4_279.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,1,1,refactory,Not supported
24392,benchmark/refactory/data/question_4/code/correct/correct_4_279.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,1,1,refactory,Not supported
24393,benchmark/refactory/data/question_4/code/correct/correct_4_279.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,1,1,refactory,Not supported
24394,benchmark/refactory/data/question_4/code/correct/correct_4_279.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,1,1,refactory,Not supported
24395,benchmark/refactory/data/question_4/code/correct/correct_4_279.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,1,1,refactory,Not supported
24396,benchmark/refactory/data/question_4/code/correct/correct_4_279.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,1,1,refactory,Not supported
24403,benchmark/refactory/data/question_4/code/correct/correct_4_372.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24404,benchmark/refactory/data/question_4/code/correct/correct_4_372.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24405,benchmark/refactory/data/question_4/code/correct/correct_4_372.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24406,benchmark/refactory/data/question_4/code/correct/correct_4_372.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24407,benchmark/refactory/data/question_4/code/correct/correct_4_372.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24408,benchmark/refactory/data/question_4/code/correct/correct_4_372.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24415,benchmark/refactory/data/question_4/code/correct/correct_4_287.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24416,benchmark/refactory/data/question_4/code/correct/correct_4_287.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24417,benchmark/refactory/data/question_4/code/correct/correct_4_287.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24418,benchmark/refactory/data/question_4/code/correct/correct_4_287.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24419,benchmark/refactory/data/question_4/code/correct/correct_4_287.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24420,benchmark/refactory/data/question_4/code/correct/correct_4_287.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24427,benchmark/refactory/data/question_4/code/correct/correct_4_292.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24428,benchmark/refactory/data/question_4/code/correct/correct_4_292.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24429,benchmark/refactory/data/question_4/code/correct/correct_4_292.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24430,benchmark/refactory/data/question_4/code/correct/correct_4_292.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24431,benchmark/refactory/data/question_4/code/correct/correct_4_292.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24432,benchmark/refactory/data/question_4/code/correct/correct_4_292.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24481,benchmark/refactory/data/question_4/code/correct/correct_4_374.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24482,benchmark/refactory/data/question_4/code/correct/correct_4_374.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24483,benchmark/refactory/data/question_4/code/correct/correct_4_374.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
24484,benchmark/refactory/data/question_4/code/correct/correct_4_374.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
